Index,EAN,Internal ID,Stock,Price
4726,3465946961773,27,47,168
4727,5707927080911,59,992,770
4728,3058035437350,52,85,852
4729,2557828432288,82,823,152
4730,2467240155064,59,250,308
4731,8740236668064,42,28,243
4732,9795502499568,60,602,532
4733,2929624190530,51,968,95
4734,8212554586479,20,542,490
4735,3710382328735,15,727,985
4736,1542362731103,59,56,477
4737,8679219417385,70,197,844
4738,2796562758296,5,756,557
4739,9532532764323,99,584,336
4740,4484766086472,61,822,91
4741,2866543545846,32,781,655
4742,9191892025989,87,862,817
4743,3946884947376,23,331,267
4744,8483386525282,6,425,408
4745,5722541082363,95,828,372
4746,5520251445207,28,810,823
4747,0506322483748,21,765,518
4748,4297215058865,36,515,833
4749,5902165934433,19,310,108
4750,9595082890393,97,660,527
4751,5656470428193,50,727,704
4752,5921191799342,34,24,514
4753,1132518588028,78,583,982
4754,9466649542676,97,634,483
4755,8979633183959,65,18,392
4756,0241182748896,52,286,38
4757,6457291939771,61,324,708
4758,2928366566245,70,962,69
4759,9077346295002,53,947,612
4760,2190515553882,96,871,677
4761,2775165401655,54,315,259
4762,6777986781974,29,284,941
4763,0895282394790,19,23,165
4764,1317184369960,65,895,772
4765,4716274672312,44,75,836
4766,4619322991444,24,754,285
4767,3823439914215,29,494,766
4768,9499292138491,28,471,317
4769,3461273468824,37,900,755
4770,2313554200276,54,547,656
4771,0637873708209,32,579,741
4772,9810047000786,20,858,331
4773,9794512012774,70,369,423
4774,9244241054366,14,116,743
4775,2339717273901,45,68,37
4776,3223923698858,5,241,503
4777,0011445639069,96,122,598
4778,0340540158220,57,788,690
4779,7489598521549,57,509,825
4780,1464359225399,84,164,773
4781,3117052546343,22,685,895
4782,2479886251284,70,649,296
4783,1424100864529,75,799,694
4784,4602210337257,96,613,937
4785,1588647306253,61,808,356
4786,2417743452528,66,675,385
4787,5601680082611,15,954,269
4788,5840785060524,36,875,528
4789,2151088678242,70,905,194
4790,7877830827311,44,253,967
4791,3707616193221,66,889,180
4792,4300529926772,67,253,324
4793,1505696155120,75,38,528
4794,6941649333538,71,945,388
4795,2451009335125,59,548,514
4796,4005159821847,77,298,422
4797,5514651186228,52,590,302
4798,9866018656704,77,600,100
4799,0378970412360,64,188,523
4800,5303502263689,31,348,134
4801,3980788555879,15,957,918
4802,6790274959510,31,224,575
4803,1389765545445,93,167,606
4804,8103525297701,23,731,673
4805,0486076072392,10,212,921
4806,1197652630040,67,918,293
4807,1632490257542,24,222,834
4808,5616748731639,75,461,402
4809,7725581386420,46,959,967
4810,3915025354960,86,53,290
4811,0395890189899,18,620,852
4812,4795471891467,92,452,12
4813,1867450019544,50,56,944
4814,2619562194737,61,866,519
4815,2468605043767,59,595,497
4816,9437506976095,32,744,86
4817,4654273171088,48,683,845
4818,7262542279570,40,505,684
4819,9638859139087,54,876,577
4820,0922567117352,62,543,56
4821,3688640321302,26,719,124
4822,6649632904269,31,615,782
4823,7950489520656,54,154,927
4824,1461331285037,34,150,10
4825,8057685084315,54,776,559
4826,2087641422079,7,242,167
4827,7270262290638,80,4,909
4828,2256059240739,28,907,931
4829,2620606471400,22,821,665
4830,7117834430644,62,302,520
4831,0782789546060,86,993,609
4832,2510854453191,79,779,571
4833,6694033308123,40,201,322
4834,7270243934056,10,49,358
4835,1475430762313,74,510,143
4836,3676547880756,63,855,382
4837,1481499553182,74,384,890
4838,3609213788827,45,572,854
4839,8418454743022,72,76,155
4840,0593695136869,32,224,759
4841,8975145327232,7,645,193
4842,2042630524462,22,295,278
4843,5671974753985,51,385,822
4844,2665263905707,29,321,286
4845,3759898187269,3,990,907
4846,7472090125469,81,557,982
4847,9330856689410,61,57,117
4848,4716244322421,90,239,64
4849,8020526633256,66,479,708
4850,0792902434112,68,118,889
4851,6757546764173,85,492,730
4852,6652365756609,59,650,996
4853,1301524031334,85,562,879
4854,4255369762724,38,451,935
4855,5111330114413,48,970,640
4856,7745664653188,98,687,258
4857,8168873125892,36,437,716
4858,4539871835184,18,209,148
4859,6924915283508,48,612,839
4860,4496095629121,81,35,461
4861,1304825703832,76,747,262
4862,5730146969514,30,166,24
4863,1979444575636,48,41,20
4864,1091167042001,29,91,457
4865,4275914508188,7,658,546
4866,5711745946892,32,176,412
4867,0809026973660,75,25,804
4868,7707114027659,22,446,542
4869,7506741899956,63,951,796
4870,5800971124195,90,387,850
4871,7785840145434,58,317,60
4872,7015959632946,25,198,759
4873,3657208763960,50,702,469
4874,5381281682860,31,430,81
4875,2148017283103,83,565,502
4876,4834471204867,98,385,907
4877,7936131090197,34,601,948
4878,3345950488391,40,236,531
4879,2019005579037,7,332,458
4880,5646961343302,97,511,978
4881,5808552835140,66,422,198
4882,8734440731805,28,515,899
4883,6725700506556,83,57,523
4884,7419940104618,21,717,85
4885,0200981487016,60,989,741
4886,4296366210429,1,738,206
4887,7264610806930,56,682,944
4888,2125586151309,91,178,847
4889,8120280449978,10,904,744
4890,3529465873358,30,937,880
4891,8613836002555,35,594,93
4892,1371651527789,51,310,699
4893,9588068395746,49,602,241
4894,6982351291952,76,237,585
4895,7498669217755,68,22,233
4896,6058720003232,17,789,544
4897,5494068665755,48,955,388
4898,2139038202259,98,609,98
4899,6171789132207,42,489,65
4900,9574762202176,96,553,671
4901,5661033564690,84,696,299
4902,7007070210011,94,302,919
4903,8800042799670,11,976,172
4904,0720186395560,59,541,12
4905,7703030400996,82,258,367
4906,3597433246633,52,674,780
4907,8218448713761,35,925,492
4908,6736304577453,19,509,450
4909,7536778105362,36,329,48
4910,1350177509905,63,7,331
4911,0360468036172,39,925,13
4912,7332402080056,33,119,172
4913,2411575734135,35,486,175
4914,4780135787699,69,64,369
4915,9598529070273,40,274,893
4916,1643114443982,89,995,851
4917,2164072874506,73,568,414
4918,4710572774648,84,972,596
4919,4454930199536,45,968,953
4920,1110817548783,27,839,609
4921,1759394936028,26,844,299
4922,1003047623415,77,227,902
4923,1697724044381,60,9,520
4924,4895931902594,86,49,537
4925,7425346427138,83,72,790
4926,9910115366414,34,622,225
4927,3626595486073,67,471,408
4928,3068568616276,85,588,582
4929,2966022012446,34,452,707
4930,2227445827636,39,117,497
4931,8819763063502,15,175,46
4932,9071296105565,11,399,958
4933,2293846813097,77,812,814
4934,6979234825588,49,533,657
4935,0190049379776,17,540,215
4936,3014239098520,7,270,723
4937,3632534869272,67,868,947
4938,7000425274324,68,837,561
4939,4690105306228,32,550,203
4940,1337929023407,11,537,174
4941,1254725379449,32,672,31
4942,9535400775773,45,801,711
4943,1165566488132,73,864,757
4944,5863563185950,85,664,475
4945,2089031681707,61,422,19
4946,5757699913122,22,370,59
4947,1222661751056,18,965,755
4948,2197833193011,17,116,491
4949,6716145075714,9,625,502
4950,9841367907585,9,769,691
4951,3128109756493,12,77,953
4952,2646100352205,80,601,375
4953,4976776200325,35,75,925
4954,0956352434690,12,671,206
4955,1740728344169,95,514,726
4956,0711993565208,29,608,599
4957,0651020793498,99,919,313
4958,7869672235393,53,96,13
4959,7104152444927,39,37,290
4960,1122534515726,25,740,664
4961,5705973492757,8,750,455
4962,2209945385380,99,216,123
4963,1790098566067,38,416,196
4964,2409032214290,19,857,549
4965,4330902269967,91,991,54
4966,1816071644284,39,502,695
4967,9840426424926,52,399,122
4968,9486080873726,95,81,217
4969,7475278796567,38,800,620
4970,6474525496237,19,52,39
4971,2070822809509,17,626,667
4972,4168674803979,2,43,456
4973,6763852766879,5,332,244
4974,8871596676007,81,484,260
4975,2106774095018,83,502,922
4976,4281295092468,86,457,632
4977,0867627767286,61,68,556
4978,7109018239310,33,68,283
4979,1177501083333,40,555,787
4980,6568563895906,91,820,118
4981,7837608039766,64,197,109
4982,4433343137724,81,151,820
4983,7212953018800,78,335,982
4984,2522294358134,24,944,451
4985,7683633781220,85,635,211
4986,0236606322615,71,11,798
4987,1068508681250,63,52,911
4988,0988896141024,6,724,621
4989,8088216582390,60,565,146
4990,5035378092383,41,840,571
4991,2215899341501,25,408,585
4992,0624716431486,45,150,575
4993,7851326315858,70,79,940
4994,2955309469639,47,415,40
4995,8645994691326,29,318,262
4996,1266998925803,94,225,30
4997,2377802318595,62,945,805
4998,9580216755679,41,856,817
4999,5589996353246,61,909,954
5000,2850339636023,32,214,16
